,carat,cut,color,clarity,depth,table,price,x,y,z
31948,1.03,Ideal,H,SI1,62.4,56.0,4800,6.45,6.5,4.04
31949,1.0,Premium,D,SI2,60.9,59.0,5286,6.46,6.41,3.92
31950,0.71,Good,F,SI1,64.3,57.0,2125,5.62,5.55,3.59
31951,0.35,Very Good,G,VVS2,62.8,58.0,798,4.44,4.48,2.8
31952,0.55,Premium,E,SI2,61.9,58.0,1273,5.24,5.2,3.23
31953,1.07,Premium,H,SI1,60.7,60.0,4764,6.64,6.61,4.02
31954,0.92,Premium,H,VVS2,62.5,58.0,4637,6.25,6.16,3.88
31955,1.83,Ideal,H,SI1,61.5,56.0,15032,7.87,7.81,4.82
31956,0.5,Good,D,SI1,63.7,57.0,1235,5.01,4.94,3.17
31957,0.31,Premium,F,SI1,60.6,60.0,663,4.37,4.34,2.64
31958,1.21,Ideal,E,VVS1,62.0,55.0,13595,6.8,6.88,4.24
31959,0.39,Good,D,VVS2,58.1,60.0,1056,4.82,4.85,2.81
31960,0.72,Ideal,G,VVS2,61.0,56.0,3295,5.8,5.84,3.55
31961,0.7,Ideal,F,SI1,61.8,58.0,2343,5.7,5.75,3.54
31962,1.21,Premium,I,SI1,61.6,56.0,5760,6.89,6.85,4.23
31963,0.43,Ideal,F,VVS2,61.8,57.0,1169,4.83,4.85,2.99
31964,0.24,Very Good,F,VS2,61.9,59.0,419,3.98,4.0,2.47
31965,1.51,Very Good,E,SI2,63.2,56.0,10012,7.32,7.26,4.61
31966,1.16,Ideal,H,SI2,60.9,59.0,5388,6.72,6.78,4.11
31967,0.73,Ideal,J,VS2,62.3,55.0,2101,5.74,5.78,3.59
31968,0.55,Ideal,D,VS2,62.8,57.0,1894,5.27,5.24,3.3
31969,0.41,Ideal,I,VVS1,61.7,57.0,875,4.73,4.76,2.93
31970,1.16,Premium,D,I1,61.8,59.0,3644,6.74,6.78,4.18
31971,1.09,Good,H,SI1,63.6,56.0,5010,6.56,6.53,4.16
31972,1.05,Premium,G,I1,61.7,59.0,2378,6.58,6.47,4.02
31973,1.32,Ideal,I,VS2,60.8,57.0,7079,7.02,7.07,4.28
31974,0.27,Very Good,E,VVS2,60.9,58.0,620,4.14,4.17,2.53
31975,1.0,Fair,F,I1,68.0,57.0,2280,6.14,6.05,4.15
31976,1.13,Ideal,G,VS2,62.7,57.0,6644,6.68,6.65,4.18
31977,0.33,Ideal,E,VVS1,61.7,56.0,1052,4.46,4.42,2.74
31978,0.4,Ideal,E,VS1,59.2,62.0,1180,4.8,4.83,2.85
31979,2.04,Good,D,SI1,61.9,60.0,18468,8.15,8.11,5.03
31980,0.32,Ideal,E,VVS1,62.5,56.0,814,4.38,4.42,2.75
31981,1.09,Premium,J,SI1,62.3,59.0,4046,6.55,6.59,4.09
31982,0.5,Ideal,D,VS2,62.0,56.0,1628,5.1,5.13,3.17
31983,0.41,Ideal,H,VVS1,62.7,54.0,1043,4.78,4.79,3.0
31984,0.31,Good,H,VVS2,63.7,55.0,802,4.32,4.28,2.74
31985,1.01,Premium,G,SI1,60.0,58.0,4805,6.55,6.51,3.92
31986,0.51,Very Good,D,VS2,62.5,58.0,1668,5.12,5.18,3.22
31987,0.51,Ideal,E,VVS1,62.0,57.0,2527,5.12,5.14,3.18
31988,2.09,Ideal,I,SI2,63.0,57.0,14838,8.13,8.09,5.11
31989,1.51,Premium,H,SI1,60.3,62.0,9762,7.54,7.41,4.51
31990,0.33,Ideal,E,SI1,62.4,56.0,579,4.41,4.43,2.76
31991,0.78,Ideal,G,VS1,61.6,55.0,3736,5.91,5.94,3.65
31992,1.16,Ideal,G,IF,59.9,57.0,10368,6.85,6.93,4.13
31993,0.31,Ideal,G,VVS1,61.2,56.0,1046,4.38,4.34,2.67
31994,1.5,Fair,J,SI1,64.9,58.0,6006,7.09,7.03,4.58
31995,1.11,Premium,H,VS2,62.6,58.0,5781,6.63,6.59,4.14
31996,0.41,Very Good,E,SI1,59.3,59.0,753,4.86,4.89,2.89
31997,1.01,Fair,G,SI1,65.1,57.0,2993,6.27,6.22,4.07
31998,1.0,Very Good,D,VVS2,59.9,61.0,9740,6.42,6.5,3.87
31999,0.32,Ideal,H,VS2,62.0,55.0,505,4.38,4.4,2.72
32000,0.56,Fair,E,SI2,64.5,61.0,1389,5.18,5.14,3.33
32001,1.0,Ideal,H,SI2,58.3,61.0,4390,6.56,6.61,3.84
32002,0.33,Ideal,E,VVS1,61.5,57.0,984,4.44,4.47,2.74
32003,2.01,Very Good,I,SI2,60.5,59.0,14637,8.19,8.26,4.98
32004,0.9,Good,I,VS2,58.5,66.0,3353,6.23,6.25,3.65
32005,0.58,Very Good,G,SI2,59.5,59.0,1197,5.41,5.45,3.23
32006,1.51,Premium,F,SI1,62.2,58.0,10693,7.27,7.29,4.53
32007,0.4,Premium,E,SI1,62.0,61.0,882,4.71,4.67,2.91
32008,0.54,Ideal,G,VS1,62.3,55.0,1847,5.24,5.2,3.25
32009,0.32,Good,I,SI1,63.9,55.0,554,4.36,4.34,2.78
32010,1.08,Ideal,F,VS1,61.4,55.0,8405,6.61,6.69,4.08
32011,0.24,Very Good,F,VVS2,62.1,58.0,478,3.96,4.03,2.48
32012,1.01,Premium,F,SI2,62.2,59.0,4497,6.42,6.38,3.98
32013,0.7,Very Good,G,VS1,62.3,58.0,2631,5.63,5.67,3.52
32014,1.0,Good,E,VVS2,57.8,61.0,8960,6.55,6.46,3.76
32015,0.58,Ideal,E,VVS2,61.8,57.0,2694,5.37,5.4,3.33
32016,0.38,Ideal,G,VS1,62.4,54.0,759,4.63,4.67,2.9
32017,2.38,Premium,J,SI1,62.4,58.0,12364,8.54,8.46,5.31
32018,1.2,Premium,H,SI2,61.4,58.0,5779,6.81,6.77,4.17
32019,0.3,Premium,D,SI2,60.2,60.0,447,4.32,4.35,2.61
32020,0.92,Premium,I,VS2,60.9,58.0,3895,6.28,6.27,3.82
32021,0.34,Premium,F,VS2,62.6,59.0,686,4.44,4.48,2.79
32022,1.03,Ideal,D,SI2,60.7,55.0,4752,6.53,6.61,3.99
32023,2.0,Good,I,VS1,58.8,65.0,15708,8.03,8.1,4.74
32024,1.7,Very Good,H,SI1,63.6,59.0,11560,7.46,7.55,4.77
32025,1.2,Very Good,I,SI1,62.2,55.0,5408,6.75,6.92,4.25
32026,1.2,Premium,H,SI1,62.4,59.0,5592,6.72,6.68,4.18
32027,0.5,Good,E,VS2,63.7,59.0,1407,4.99,5.03,3.19
32028,1.01,Very Good,G,SI1,62.9,54.0,4588,6.41,6.47,4.05
32029,0.37,Ideal,E,VS2,62.6,56.0,1041,4.61,4.56,2.87
32030,0.55,Ideal,D,SI1,60.9,57.0,1840,5.29,5.32,3.23
32031,0.31,Premium,F,VVS1,59.2,62.0,997,4.41,4.34,2.59
32032,1.35,Premium,I,SI1,62.1,58.0,6340,7.07,7.0,4.37
32033,0.58,Good,E,VS2,63.1,56.0,1758,5.26,5.33,3.34
32034,0.9,Premium,D,SI1,61.2,60.0,4304,6.19,6.14,3.77
32035,2.02,Premium,G,SI1,62.3,61.0,16323,8.07,7.96,4.99
32036,0.54,Very Good,F,VS1,59.9,57.0,1778,5.35,5.3,3.19
32037,1.2,Premium,G,SI1,62.3,59.0,6586,6.84,6.75,4.23
32038,0.51,Ideal,D,VS2,61.5,57.0,1787,5.11,5.14,3.15
32039,1.35,Premium,G,VS2,62.7,56.0,9253,7.08,7.05,4.43
32040,0.73,Ideal,E,VVS2,62.0,57.0,3714,5.79,5.73,3.57
32041,0.53,Good,H,VS1,57.6,64.0,1282,5.41,5.36,3.1
32042,0.5,Premium,G,VS1,62.5,60.0,1746,5.08,5.06,3.17
32043,0.53,Very Good,D,SI1,60.0,59.8,1724,5.25,5.26,3.15
32044,0.35,Premium,H,SI2,61.6,58.0,441,4.49,4.54,2.78
32045,1.6,Premium,F,SI2,58.7,58.0,10286,7.76,7.68,4.53
32046,0.56,Ideal,F,SI1,61.5,55.0,1334,5.3,5.34,3.27
32047,0.52,Ideal,H,VS1,62.5,58.0,1582,5.14,5.17,3.22
32048,0.52,Ideal,E,VS1,61.4,57.0,2512,5.21,5.18,3.19
32049,0.32,Ideal,G,VS1,62.3,54.0,828,4.39,4.37,2.73
32050,0.73,Ideal,H,VS2,62.7,55.0,2793,5.72,5.76,3.6
32051,0.9,Ideal,I,SI2,62.0,56.0,2948,6.2,6.16,3.83
32052,0.3,Ideal,G,IF,61.7,53.0,850,4.33,4.36,2.68
32053,0.27,Ideal,I,VS1,61.6,56.0,432,4.15,4.19,2.57
32054,1.01,Very Good,E,SI1,63.6,56.0,6132,6.3,6.37,4.03
32055,1.02,Premium,F,SI2,59.9,62.0,4238,6.53,6.5,3.9
32056,0.3,Very Good,J,VS1,61.2,61.0,394,4.3,4.33,2.64
32057,1.51,Premium,F,SI1,61.4,58.0,11817,7.43,7.35,4.54
32058,1.31,Ideal,I,VS2,62.4,57.0,6338,6.93,6.97,4.34
32059,1.3,Ideal,G,VS1,62.0,55.0,10221,7.02,6.98,4.34
32060,1.01,Ideal,G,VS2,62.7,54.0,6937,6.43,6.47,4.04
32061,1.33,Ideal,J,VS1,61.3,57.0,5852,7.08,7.11,4.35
32062,1.01,Very Good,D,VVS2,63.6,59.0,9451,6.25,6.32,4.0
32063,1.1,Premium,H,SI2,59.5,57.0,4004,6.81,6.74,4.03
32064,0.3,Premium,E,VS2,60.0,60.0,658,4.36,4.4,2.63
32065,1.01,Very Good,D,VS2,61.9,59.0,7422,6.35,6.44,3.96
32066,0.55,Ideal,D,VS1,61.8,55.0,2119,5.29,5.32,3.28
32067,1.35,Ideal,I,SI1,62.3,57.0,6199,7.11,7.05,4.41
32068,0.52,Ideal,F,VS2,61.3,57.0,1624,5.22,5.19,3.19
32069,0.31,Ideal,G,VVS1,60.8,56.0,772,4.41,4.43,2.69
32070,0.5,Fair,D,VVS1,65.9,64.0,1792,4.92,5.03,3.28
32071,0.3,Ideal,G,IF,62.3,55.0,863,4.3,4.33,2.69
32072,1.03,Ideal,F,I1,61.0,56.0,3634,6.58,6.52,3.99
32073,1.01,Ideal,G,SI2,59.3,60.0,4556,6.54,6.58,3.89
32074,1.09,Premium,F,VS1,61.3,60.0,7588,6.67,6.61,4.07
32075,0.3,Premium,D,VVS2,62.4,58.0,965,4.3,4.26,2.67
32076,0.73,Ideal,I,VS2,61.7,55.0,2453,5.79,5.82,3.58
32077,0.23,Very Good,E,VVS1,61.8,59.0,530,3.9,3.93,2.42
32078,0.7,Ideal,I,VS2,62.2,55.0,2268,5.73,5.69,3.55
32079,0.31,Premium,G,VS2,62.2,59.0,698,4.35,4.3,2.69
32080,0.5,Premium,F,VVS2,60.9,58.0,2016,5.13,5.09,3.11
32081,0.7,Premium,I,VS2,61.0,59.0,1814,5.71,5.66,3.47
32082,0.38,Premium,F,VVS1,59.2,58.0,1257,4.8,4.76,2.83
32083,0.56,Ideal,H,SI1,62.3,53.0,1270,5.28,5.31,3.3
32084,0.72,Ideal,F,VS1,61.1,56.0,3265,5.76,5.79,3.53
32085,1.16,Ideal,G,SI2,61.3,55.0,4425,6.79,6.84,4.18
32086,1.51,Ideal,G,VS2,62.0,56.0,13355,7.35,7.32,4.55
32087,0.56,Good,F,VS1,63.0,59.0,1758,5.24,5.27,3.31
32088,0.7,Premium,G,SI1,62.6,60.0,2415,5.61,5.57,3.5
32089,0.32,Premium,E,VS2,62.6,58.0,900,4.4,4.36,2.74
32090,1.01,Ideal,G,VVS2,62.4,59.0,7806,6.34,6.41,3.98
32091,0.75,Premium,E,VS2,62.1,57.0,3024,5.9,5.79,3.63
32092,1.01,Very Good,E,VS2,61.7,56.0,5777,6.41,6.45,3.97
32093,2.02,Very Good,I,SI2,63.3,59.0,11390,7.93,8.0,5.04
32094,1.56,Fair,G,SI2,64.8,59.0,7950,7.38,7.19,4.72
32095,0.52,Ideal,G,VVS1,60.7,55.0,2065,5.19,5.29,3.18
32096,0.3,Premium,D,VS2,61.0,58.0,911,4.34,4.32,2.64
32097,0.9,Good,E,SI2,61.6,61.0,3595,6.12,6.16,3.78
32098,1.2,Very Good,I,SI1,63.2,58.0,5257,6.71,6.75,4.25
32099,0.93,Ideal,E,SI1,59.6,57.0,4700,6.37,6.42,3.81
32100,0.3,Premium,H,SI1,59.3,59.0,540,4.38,4.36,2.59
32101,1.5,Premium,G,VS1,62.4,60.0,13009,7.29,7.22,4.53
32102,0.31,Good,E,SI1,63.5,57.0,544,4.28,4.32,2.73
32103,0.33,Ideal,G,VS1,61.9,56.0,666,4.44,4.48,2.76
32104,0.3,Ideal,D,SI1,62.4,54.0,508,4.32,4.34,2.7
32105,0.34,Ideal,G,VVS2,61.1,57.0,995,4.52,4.48,2.75
32106,0.74,Ideal,I,VS2,61.9,55.0,2997,5.8,5.83,3.6
32107,0.52,Premium,G,VS2,62.4,56.0,1577,5.19,5.16,3.23
32108,0.7,Ideal,H,SI1,62.0,55.0,2184,5.71,5.68,3.53
32109,0.62,Premium,G,SI2,60.2,61.0,1345,5.49,5.44,3.29
32110,0.55,Very Good,F,VS2,62.5,62.0,1599,5.2,5.24,3.26
32111,0.31,Premium,E,VS2,61.3,60.0,872,4.39,4.32,2.67
32112,1.03,Very Good,J,SI2,58.0,60.0,3729,6.64,6.67,3.86
32113,0.31,Premium,H,IF,61.7,58.0,1046,4.36,4.33,2.68
32114,0.91,Premium,D,SI1,60.2,60.0,4429,6.25,6.3,3.78
32115,0.72,Ideal,F,VVS2,60.9,56.0,3746,5.77,5.83,3.53
32116,0.9,Premium,H,VVS2,62.0,58.0,4355,6.16,6.13,3.81
32117,1.04,Ideal,J,SI1,62.0,53.0,4469,6.51,6.55,4.05
32118,0.7,Premium,F,VS2,61.6,60.0,2762,5.65,5.59,3.46
32119,1.01,Good,H,VS2,63.1,59.0,5166,6.3,6.34,3.99
32120,0.46,Very Good,I,VVS1,62.9,57.0,1163,4.91,4.95,3.1
32121,0.76,Ideal,H,VVS1,61.8,57.0,3423,5.82,5.86,3.61
32122,0.3,Premium,F,VS2,61.6,58.0,776,4.31,4.29,2.65
32123,1.52,Premium,F,VS2,60.5,58.0,13389,7.49,7.53,4.54
32124,0.5,Ideal,E,SI2,63.0,57.0,1181,5.09,5.04,3.19
32125,1.11,Very Good,E,VVS1,60.2,59.0,11330,6.67,6.79,4.05
32126,0.29,Ideal,G,VS2,60.7,55.0,525,4.31,4.35,2.63
32127,0.61,Very Good,E,VS1,61.1,58.0,2243,5.47,5.52,3.36
32128,1.05,Very Good,E,SI2,63.2,59.0,4281,6.43,6.36,4.04
32129,0.52,Very Good,D,VS2,62.9,59.0,1847,5.11,5.13,3.22
32130,0.4,Good,D,SI1,63.6,57.0,924,4.7,4.67,2.98
32131,1.17,Good,G,VS1,60.0,64.0,7972,6.82,6.77,4.08
32132,0.32,Very Good,F,VS2,58.8,62.0,602,4.43,4.48,2.62
32133,1.51,Ideal,H,VS1,60.8,57.0,11856,7.43,7.46,4.53
32134,0.51,Premium,F,VVS2,61.9,56.0,2310,5.17,5.13,3.19
32135,0.31,Very Good,I,VS1,62.8,57.0,489,4.28,4.32,2.7
32136,0.37,Ideal,G,IF,62.1,55.0,1056,4.6,4.64,2.87
32137,1.56,Very Good,F,SI1,61.0,58.0,12207,7.41,7.48,4.54
32138,0.4,Premium,E,VS2,60.7,60.0,975,4.75,4.7,2.87
32139,0.34,Ideal,D,VS2,62.5,57.0,805,4.4,4.47,2.77
32140,2.01,Very Good,H,SI1,58.2,63.0,18027,8.32,8.23,4.82
32141,0.3,Ideal,G,IF,63.0,53.0,956,4.3,4.24,2.69
32142,2.01,Ideal,I,SI1,62.9,57.0,12717,8.05,7.98,5.04
32143,0.31,Premium,G,SI1,61.7,55.0,593,4.38,4.37,2.7
32144,0.4,Good,E,SI1,63.7,56.0,687,4.66,4.69,2.98
32145,0.31,Premium,E,VS1,61.1,58.0,942,4.37,4.34,2.66
32146,1.91,Premium,I,SI1,60.9,53.0,13367,8.11,8.07,4.93
32147,0.3,Ideal,G,VVS1,62.1,56.0,873,4.35,4.28,2.68
32148,0.53,Ideal,F,VS2,61.1,54.0,1655,5.26,5.29,3.22
32149,0.42,Very Good,D,VS1,62.5,57.0,1109,4.75,4.85,3.0
32150,0.31,Premium,D,VS2,62.0,59.0,734,4.32,4.36,2.69
32151,0.54,Ideal,G,VS2,61.9,57.0,1637,5.23,5.18,3.22
32152,0.33,Ideal,F,IF,61.8,55.0,1028,4.47,4.49,2.77
32153,1.5,Very Good,E,VS2,62.1,60.0,14256,7.27,7.31,4.53
32154,1.03,Ideal,F,VVS2,62.4,55.6,9290,6.44,6.49,4.02
32155,1.02,Very Good,D,VS2,63.7,55.0,6830,6.42,6.45,4.1
32156,0.5,Ideal,D,VS1,62.4,53.7,2033,5.08,5.12,3.18
32157,1.71,Ideal,H,SI1,61.4,57.0,12416,7.63,7.74,4.72
32158,0.44,Ideal,D,VS1,61.3,56.0,1294,4.92,4.87,3.0
32159,0.76,Very Good,F,SI2,63.3,55.0,2347,5.79,5.83,3.68
32160,0.31,Ideal,I,VS1,61.6,55.0,628,4.36,4.34,2.68
32161,0.4,Premium,E,VS2,59.3,59.0,975,4.81,4.77,2.84
32162,0.58,Ideal,D,VVS2,63.0,56.0,2421,5.35,5.28,3.35
32163,1.02,Ideal,J,VVS2,62.1,57.0,3936,6.46,6.43,4.0
32164,0.54,Very Good,D,SI1,62.9,57.0,1662,5.17,5.22,3.27
32165,0.4,Ideal,I,VVS2,62.6,54.0,751,4.69,4.73,2.95
32166,1.44,Premium,F,SI1,62.9,58.0,9653,7.2,7.14,4.51
32167,0.61,Ideal,E,VS2,61.9,53.0,2248,5.45,5.5,3.39
32168,1.47,Very Good,J,VVS2,62.6,60.0,8055,7.17,7.24,4.51
32169,0.7,Good,G,VS2,64.3,56.0,2488,5.51,5.58,3.57
32170,1.28,Very Good,H,SI2,60.4,61.0,6766,7.08,7.03,4.26
32171,0.31,Premium,H,VVS1,60.5,58.0,707,4.4,4.43,2.67
32172,0.5,Ideal,H,VS2,60.3,55.0,1306,5.16,5.21,3.13
32173,0.4,Very Good,F,VVS1,63.7,58.0,1116,4.65,4.68,2.97
32174,0.73,Ideal,F,SI2,62.5,56.0,2455,5.73,5.75,3.59
32175,0.46,Ideal,F,SI2,61.5,54.0,758,4.98,5.01,3.07
32176,0.33,Ideal,D,VS1,61.0,56.0,1077,4.47,4.45,2.72
32177,0.52,Good,H,VS2,63.7,54.0,1385,5.12,5.09,3.25
32178,0.41,Premium,H,SI1,60.5,58.0,876,4.85,4.81,2.92
32179,0.81,Very Good,H,SI2,62.1,56.0,2504,5.95,5.99,3.71
32180,0.4,Ideal,E,SI2,61.2,55.0,855,4.77,4.74,2.91
32181,1.7,Premium,H,VS2,62.8,58.0,12992,7.57,7.52,4.74
32182,0.26,Very Good,G,VS2,62.4,57.0,397,4.09,4.12,2.56
32183,1.23,Good,G,SI1,63.1,56.0,6545,6.78,6.81,4.29
32184,0.51,Ideal,D,SI1,62.9,55.0,1346,5.07,5.11,3.2
32185,1.06,Premium,G,SI1,59.6,58.0,4903,6.73,6.67,3.99
32186,0.31,Ideal,I,VS2,61.2,55.0,421,4.36,4.4,2.68
32187,0.36,Ideal,E,VS2,61.9,56.0,789,4.56,4.59,2.83
32188,0.51,Ideal,D,VS2,61.9,57.0,1882,5.15,5.09,3.17
32189,0.38,Ideal,H,VS2,62.2,54.0,703,4.64,4.68,2.9
32190,0.9,Premium,F,SI1,61.7,62.0,3936,6.19,6.13,3.8
32191,0.78,Ideal,I,VS2,61.8,55.0,2834,5.92,5.95,3.67
32192,1.12,Ideal,F,SI1,61.6,56.0,6087,6.66,6.72,4.12
32193,0.31,Ideal,F,SI1,62.3,56.0,707,4.38,4.35,2.72
32194,0.34,Ideal,D,VVS2,61.2,56.0,885,4.5,4.52,2.76
32195,1.51,Premium,G,SI1,60.4,58.0,10655,7.46,7.38,4.48
32196,0.52,Very Good,G,SI1,63.3,57.0,1338,5.11,5.08,3.22
32197,1.01,Good,G,SI2,59.3,62.0,4397,6.51,6.58,3.88
32198,0.27,Very Good,F,VVS2,61.3,57.0,682,4.14,4.18,2.54
32199,0.51,Premium,D,VS2,60.9,58.0,1716,5.18,5.14,3.14
32200,0.33,Ideal,G,IF,61.0,56.0,946,4.48,4.5,2.74
32201,0.52,Ideal,F,IF,60.3,60.0,2427,5.24,5.27,3.17
32202,2.01,Very Good,I,SI1,62.8,60.0,14811,7.99,8.04,5.03
32203,0.71,Good,D,SI2,56.6,63.0,2015,5.9,5.76,3.3
32204,1.06,Very Good,I,SI1,62.8,56.0,4255,6.47,6.52,4.08
32205,0.72,Premium,J,I1,62.9,59.0,945,5.8,5.63,3.58
32206,0.83,Premium,D,SI1,59.7,59.0,3556,6.14,6.12,3.66
32207,0.4,Very Good,I,VS2,61.4,57.6,655,4.73,4.78,2.92
32208,0.4,Premium,G,VVS1,62.3,58.0,1200,4.72,4.66,2.92
32209,1.08,Premium,F,VS2,62.1,59.0,7501,6.54,6.59,4.08
32210,0.25,Ideal,G,VS1,62.3,54.0,438,4.05,4.11,2.54
32211,0.3,Ideal,H,VS2,62.1,55.0,457,4.3,4.33,2.68
32212,0.51,Good,G,VVS1,63.9,57.0,2027,5.08,5.06,3.24
32213,0.7,Very Good,I,SI1,63.0,56.0,2147,5.61,5.66,3.55
32214,0.34,Ideal,H,VS2,61.7,57.0,689,4.48,4.46,2.76
32215,0.31,Ideal,D,SI1,61.7,55.0,565,4.37,4.41,2.71
32216,1.66,Ideal,F,I1,62.1,58.0,6135,7.6,7.56,4.71
32217,0.31,Very Good,H,VVS2,62.6,58.0,625,4.28,4.31,2.69
32218,0.9,Good,F,SI2,61.9,59.0,4013,6.09,6.12,3.78
32219,0.3,Premium,F,VS2,58.8,60.0,673,4.41,4.37,2.58
32220,0.82,Premium,I,IF,61.2,60.0,3224,6.03,5.99,3.68
32221,1.51,Ideal,J,VS2,62.0,56.0,8217,7.3,7.34,4.54
32222,2.61,Ideal,J,SI2,64.6,55.0,17209,8.61,8.57,5.55
32223,0.4,Ideal,E,SI1,62.0,57.0,737,4.74,4.78,2.95
32224,0.73,Very Good,F,SI1,59.7,60.0,2473,5.83,5.9,3.5
32225,0.71,Premium,E,SI1,59.5,62.0,2629,5.85,5.74,3.45
32226,0.54,Premium,I,VVS2,60.9,59.0,1944,5.28,5.26,3.21
32227,1.11,Premium,G,SI2,60.7,56.0,4882,6.73,6.68,4.07
32228,0.6,Premium,F,VVS2,62.4,56.0,2316,5.44,5.39,3.38
32229,2.09,Premium,G,SI2,59.8,59.0,14024,8.37,8.32,4.99
32230,1.21,Ideal,G,VVS1,61.5,56.0,11572,6.83,6.89,4.22
32231,2.07,Ideal,I,SI1,61.2,57.0,14857,8.12,8.23,5.0
32232,0.63,Ideal,D,SI1,62.0,56.0,1992,5.55,5.48,3.42
32233,1.0,Very Good,D,SI2,63.4,58.0,3304,6.33,6.3,4.01
32234,0.41,Ideal,F,VS2,62.7,56.0,1107,4.78,4.72,2.98
32235,0.77,Ideal,H,SI1,62.4,56.0,2875,5.84,5.9,3.66
32236,0.56,Ideal,E,VVS2,61.0,56.0,2404,5.32,5.36,3.26
32237,0.94,Premium,H,VS2,62.5,58.0,4264,6.26,6.18,3.89
32238,0.79,Ideal,H,SI1,61.4,56.0,3167,5.93,5.96,3.65
32239,0.91,Good,D,SI2,63.8,58.0,3848,6.04,6.09,3.87
32240,1.26,Ideal,H,SI2,62.0,55.0,6239,6.9,6.97,4.29
32241,0.56,Very Good,E,VS2,61.1,57.0,1963,5.33,5.37,3.27
32242,0.41,Ideal,F,VVS2,61.9,55.0,1192,4.79,4.74,2.95
32243,0.74,Good,G,VS2,64.2,53.0,2322,5.72,5.69,3.66
32244,0.84,Ideal,J,SI1,61.8,56.0,2493,6.04,6.07,3.74
32245,1.51,Fair,F,SI2,61.8,66.0,8287,7.18,7.16,4.43
32246,1.01,Premium,H,SI2,62.5,58.0,3959,6.39,6.35,3.98
32247,1.2,Very Good,H,SI1,60.8,58.0,6077,6.8,6.85,4.15
32248,0.39,Ideal,J,SI1,61.0,56.0,568,4.71,4.73,2.88
32249,1.14,Ideal,G,VS1,61.8,57.0,9090,6.67,6.7,4.12
32250,1.51,Premium,H,SI1,61.3,60.0,10012,7.33,7.29,4.48
32251,1.16,Ideal,E,SI1,61.9,57.0,6896,6.72,6.76,4.17
32252,1.54,Fair,F,SI2,64.4,60.0,7848,7.26,7.16,4.64
32253,0.38,Ideal,F,SI1,61.8,55.0,640,4.66,4.69,2.89
32254,0.81,Premium,H,VVS2,62.8,58.0,3266,5.92,5.89,3.71
32255,0.99,Fair,J,I1,62.9,58.0,1901,6.33,6.1,3.91
32256,0.56,Ideal,I,VS2,62.2,57.0,1417,5.27,5.28,3.28
32257,0.84,Ideal,G,SI2,62.3,55.0,2879,6.08,6.03,3.77
32258,1.02,Very Good,F,SI2,63.3,56.0,3018,6.38,6.31,4.02
32259,0.32,Ideal,D,VS2,62.2,55.0,972,4.41,4.37,2.73
32260,1.51,Premium,F,SI2,61.8,59.0,7441,7.36,7.3,4.53
32261,1.01,Premium,F,SI2,62.7,59.0,4497,6.4,6.35,4.0
32262,0.52,Very Good,F,VVS2,62.9,57.0,2035,5.11,5.13,3.22
32263,0.33,Ideal,F,VVS2,62.4,56.0,1067,4.43,4.41,2.76
32264,0.66,Good,H,VS1,59.8,60.9,1978,5.62,5.68,3.38
32265,0.88,Good,I,SI1,60.2,64.0,2558,6.18,6.22,3.73
32266,0.71,Ideal,I,VS2,61.6,57.0,2582,5.7,5.62,3.49
32267,0.41,Fair,H,SI1,65.4,61.0,659,4.51,4.63,2.99
32268,0.7,Ideal,D,VS1,62.2,56.0,3535,5.69,5.72,3.55
32269,0.32,Ideal,F,VVS1,61.7,56.0,926,4.4,4.42,2.72
32270,1.23,Good,D,SI2,60.5,64.0,5689,6.94,6.88,4.18
32271,0.72,Ideal,E,SI2,61.7,57.0,2337,5.72,5.78,3.55
32272,0.72,Ideal,E,VS1,62.6,57.0,3283,5.69,5.72,3.57
32273,0.71,Ideal,F,VS1,61.5,57.0,3710,5.71,5.77,3.53
32274,1.13,Premium,H,SI1,60.9,59.0,5050,6.79,6.7,4.11
32275,0.93,Fair,G,SI1,64.4,57.0,3358,6.14,6.09,3.94
32276,0.32,Very Good,G,SI1,62.8,56.0,477,4.34,4.36,2.73
32277,1.69,Premium,G,VVS2,62.9,58.0,15889,7.59,7.51,4.75
32278,0.4,Good,D,SI2,63.9,53.0,798,4.71,4.68,3.0
32279,1.24,Very Good,G,SI2,60.5,60.0,6354,6.93,7.01,4.22
32280,0.33,Ideal,H,VS1,60.9,56.0,727,4.46,4.5,2.73
32281,0.7,Ideal,G,SI1,61.6,56.0,2478,5.69,5.73,3.52
32282,0.41,Good,J,IF,63.6,54.0,827,4.72,4.75,3.01
32283,2.24,Ideal,I,SI1,60.5,59.0,18299,8.45,8.5,5.13
32284,0.52,Premium,F,SI1,61.5,60.0,1280,5.16,5.15,3.17
32285,0.71,Very Good,E,VVS2,61.7,60.0,3376,5.7,5.74,3.53
32286,1.56,Ideal,G,SI1,61.2,56.0,11522,7.49,7.51,4.59
32287,0.42,Very Good,D,SI2,60.8,59.0,700,4.77,4.83,2.92
32288,0.71,Very Good,I,VVS1,63.0,58.0,2456,5.68,5.72,3.59
32289,0.43,Ideal,D,VVS1,62.3,56.0,1584,4.81,4.82,3.0
32290,1.13,Ideal,F,VVS1,61.7,56.0,11051,6.68,6.75,4.14
32291,0.9,Premium,G,SI2,62.4,55.0,3478,6.17,6.13,3.84
32292,1.01,Very Good,D,VVS2,62.5,59.0,10453,6.34,6.4,3.98
