,carat,cut,color,clarity,depth,table,price,x,y,z
3120,0.33,Premium,H,VS2,60.4,60.0,,4.52,4.48,2.72
3121,1.5,Ideal,G,SI2,63.0,57.0,,7.31,7.2,4.57
3122,0.7,Good,D,SI2,63.3,56.0,,5.6,5.65,3.56
3123,0.7,Ideal,F,VVS2,61.0,57.0,,5.73,5.75,3.5
3124,0.5,Very Good,H,VS2,61.8,63.0,,5.05,5.08,3.13
3125,1.04,Ideal,G,VS1,61.7,56.0,,6.47,6.52,4.01
3126,1.5,Ideal,G,VS1,60.6,57.0,,7.47,7.36,4.49
3127,0.74,Very Good,F,SI2,61.7,57.0,,5.78,5.85,3.59
3128,0.91,Ideal,E,SI2,61.1,58.0,,6.25,6.29,3.83
3129,1.01,Very Good,G,VVS2,63.3,57.0,,6.31,6.36,4.01
3130,0.7,Ideal,E,VS2,62.6,55.0,,5.66,5.68,3.55
3131,0.7,Ideal,E,VVS2,62.2,54.0,,5.68,5.74,3.55
3132,2.02,Fair,H,SI1,66.3,57.0,,7.71,7.79,5.14
3133,1.01,Good,G,VS2,60.2,65.0,,6.55,6.48,3.92
3134,0.3,Ideal,F,VS1,61.7,56.0,,4.34,4.32,2.67
3135,1.03,Ideal,I,SI2,59.8,56.0,,6.64,6.58,3.95
3136,0.54,Ideal,H,VVS2,61.8,56.0,,5.25,5.27,3.25
3137,0.33,Very Good,H,IF,62.9,58.0,,4.38,4.43,2.77
3138,0.44,Good,D,SI1,58.8,62.0,,4.97,5.0,2.93
3139,2.43,Very Good,H,SI2,63.2,57.0,,8.56,8.5,5.39
3140,1.02,Good,F,SI2,63.8,53.0,,6.46,6.37,4.09
3141,0.9,Premium,G,VS2,62.8,60.0,,6.14,6.08,3.84
3142,0.4,Ideal,D,VVS2,61.2,56.0,,4.76,4.78,2.92
3143,1.03,Ideal,E,SI1,58.9,57.0,,6.62,6.56,3.88
3144,0.7,Good,I,SI1,58.5,61.0,,5.76,5.82,3.39
3145,0.41,Very Good,E,VVS1,62.9,58.0,,4.72,4.75,2.98
3146,1.44,Good,G,I1,63.2,54.8,,7.18,7.21,4.54
3147,0.71,Ideal,H,IF,61.2,56.0,,5.76,5.86,3.54
3148,0.31,Ideal,G,VVS2,62.4,56.0,,4.31,4.35,2.7
3149,1.0,Good,D,VS1,57.8,61.0,,6.62,6.56,3.81
3150,0.71,Very Good,F,SI2,59.2,60.0,,5.85,5.91,3.48
3151,0.71,Premium,D,VS2,62.4,59.0,,5.73,5.68,3.56
3152,0.32,Ideal,E,VVS2,61.6,57.0,,4.4,4.43,2.72
3153,0.51,Very Good,E,VS1,59.6,56.0,,5.19,5.24,3.11
3154,0.33,Very Good,G,VVS2,59.7,59.0,,4.48,4.53,2.69
3155,0.42,Ideal,F,VVS1,61.3,56.0,,4.82,4.83,2.96
3156,0.28,Very Good,G,VVS1,60.7,56.0,,4.27,4.29,2.6
3157,0.7,Fair,H,SI1,65.3,55.0,,5.58,5.54,3.63
3158,0.5,Ideal,G,VVS2,62.7,54.0,,5.05,5.09,3.18
3159,0.55,Premium,G,SI1,62.1,56.0,,5.28,5.22,3.26
3160,1.25,Ideal,D,VS2,62.6,56.0,,6.87,6.84,4.29
3161,1.06,Very Good,E,SI2,62.1,56.0,,6.52,6.59,4.07
3162,0.36,Premium,F,VS1,60.7,58.0,,4.57,4.62,2.79
3163,0.35,Ideal,D,SI1,62.3,55.0,,4.52,4.56,2.83
3164,0.31,Very Good,G,VS1,62.7,54.0,,4.35,4.36,2.73
3165,0.51,Ideal,H,VS2,61.5,55.0,,5.16,5.18,3.18
3166,1.18,Premium,H,SI1,60.1,60.0,,6.89,6.75,4.1
3167,0.42,Ideal,G,VS1,61.3,57.0,,4.81,4.78,2.94
3168,0.61,Good,E,SI2,63.1,56.0,,5.4,5.44,3.42
3169,1.01,Premium,E,SI1,62.0,58.0,,6.41,6.37,3.96
3170,1.13,Premium,H,SI2,61.1,59.0,,6.73,6.65,4.09
3171,1.5,Good,I,SI2,65.0,55.0,,7.15,7.24,4.68
3172,0.3,Very Good,H,SI2,63.2,55.0,,4.29,4.26,2.7
3173,0.3,Premium,G,SI1,59.7,60.0,,4.39,4.35,2.61
3174,0.33,Premium,D,SI1,60.3,58.0,,4.49,4.47,2.7
3175,0.9,Premium,I,VS2,59.1,59.0,,6.28,6.24,3.7
3176,1.2,Very Good,G,VVS1,60.9,59.0,,6.87,6.79,4.16
3177,0.31,Ideal,G,VS2,62.0,57.0,,4.37,4.34,2.7
3178,0.43,Ideal,E,SI2,61.9,57.0,,4.86,4.83,3.0
3179,0.33,Good,E,VS2,57.3,59.0,,4.6,4.62,2.64
3180,0.4,Ideal,G,SI2,62.1,55.0,,4.73,4.74,2.94
3181,0.42,Premium,F,VVS2,59.6,59.0,,4.86,4.83,2.89
3182,1.04,Good,J,SI1,64.2,58.0,,6.42,6.34,4.1
3183,0.41,Ideal,D,VS2,62.8,55.0,,4.73,4.7,2.96
3184,1.51,Very Good,G,VS1,59.5,59.0,,7.41,7.45,4.42
3185,1.2,Premium,H,VS2,61.4,59.0,,6.79,6.75,4.16
3186,0.32,Ideal,D,SI2,59.5,57.0,,4.5,4.47,2.67
3187,0.7,Premium,F,SI1,61.6,55.0,,5.7,5.66,3.5
3188,1.85,Ideal,I,VVS2,62.4,57.0,,7.91,7.86,4.92
3189,0.31,Very Good,E,SI1,63.4,55.0,,4.32,4.29,2.73
3190,2.77,Premium,H,I1,62.6,62.0,,8.93,8.83,5.56
3191,0.9,Good,G,SI2,63.8,56.0,,6.16,6.13,3.92
3192,1.01,Ideal,F,VS2,62.6,57.0,,6.39,6.43,4.01
3193,0.32,Ideal,F,VVS2,61.2,57.0,,4.43,4.4,2.7
3194,0.41,Ideal,E,VS1,62.7,55.0,,4.76,4.72,2.97
3195,1.41,Very Good,H,VS2,62.5,58.0,,7.08,7.12,4.44
3196,0.32,Ideal,H,VVS1,60.4,57.0,,4.42,4.46,2.68
3197,0.7,Very Good,G,SI1,62.8,58.0,,5.64,5.69,3.56
3198,0.58,Ideal,E,VS2,61.9,57.0,,5.37,5.33,3.31
3199,0.4,Good,D,VS2,63.5,56.0,,4.66,4.72,2.98
3200,1.06,Ideal,F,SI1,61.3,57.0,,6.56,6.51,4.01
3201,0.32,Very Good,F,VS2,61.2,58.0,,4.38,4.41,2.69
3202,0.5,Good,D,SI1,64.1,56.0,,5.03,4.98,3.21
3203,0.49,Ideal,E,VVS2,61.9,56.0,,5.05,5.1,3.14
3204,1.02,Premium,F,IF,62.5,58.0,,6.54,6.39,4.04
3205,0.24,Good,F,VVS1,64.8,57.0,,3.9,3.94,2.54
3206,0.25,Good,D,VVS2,57.5,61.0,,4.16,4.19,2.4
3207,0.61,Good,E,I1,63.4,57.1,,5.37,5.43,3.42
3208,2.33,Ideal,I,VS2,62.4,57.0,,8.52,8.47,5.31
3209,0.32,Ideal,F,VS2,62.5,56.0,,4.38,4.36,2.73
3210,1.33,Premium,E,SI2,62.0,57.0,,7.15,7.08,4.41
3211,0.4,Ideal,E,SI1,62.2,55.0,,4.75,4.71,2.94
3212,0.74,Premium,I,SI2,61.0,60.0,,5.8,5.75,3.52
3213,0.35,Very Good,D,VS1,63.9,55.0,,4.49,4.53,2.88
3214,0.62,Very Good,H,VS2,61.8,57.0,,5.47,5.5,3.39
3215,0.41,Ideal,G,IF,62.4,54.0,,4.78,4.74,2.97
3216,0.7,Premium,G,VVS2,59.3,54.0,,5.89,5.78,3.46
3217,0.23,Premium,G,VVS1,61.3,59.0,,3.96,3.94,2.42
3218,2.21,Premium,H,I1,62.2,58.0,,8.31,8.27,5.16
3219,1.22,Premium,F,VS2,62.0,58.0,,6.89,6.86,4.26
3220,0.3,Ideal,G,VVS2,62.7,57.0,,4.32,4.26,2.69
3221,0.37,Ideal,G,SI1,61.1,56.0,,4.64,4.66,2.84
3222,1.06,Ideal,D,VS1,62.0,57.0,,6.49,6.54,4.04
3223,0.31,Ideal,D,VVS2,61.9,56.0,,4.32,4.37,2.69
3224,1.01,Very Good,F,VS2,63.2,59.0,,6.3,6.36,4.0
3225,0.51,Fair,F,VVS2,65.4,60.0,,4.98,4.9,3.23
3226,0.31,Ideal,F,VS2,62.8,56.0,,4.32,4.28,2.7
3227,0.7,Very Good,D,SI1,62.8,60.0,,5.66,5.68,3.56
3228,1.04,Premium,F,SI1,62.8,57.0,,6.5,6.43,4.06
3229,0.3,Good,D,VS1,61.7,62.0,,4.18,4.21,2.59
3230,1.25,Ideal,F,VS1,62.0,55.0,,6.95,6.91,4.3
3231,0.32,Ideal,E,VS2,61.8,55.0,,4.43,4.4,2.73
3232,1.54,Ideal,H,SI2,60.9,56.0,,7.45,7.43,4.53
3233,0.3,Very Good,D,SI1,62.6,56.0,,4.24,4.29,2.67
3234,0.5,Good,F,VS1,56.4,62.0,,5.31,5.22,2.97
3235,0.35,Ideal,D,SI1,60.8,55.0,,4.59,4.56,2.78
3236,1.71,Ideal,J,VS1,62.4,56.0,,7.59,7.63,4.75
3237,0.5,Ideal,E,SI1,62.8,57.0,,5.05,5.08,3.18
3238,1.51,Premium,J,SI1,59.4,59.0,,7.45,7.54,4.45
3239,1.22,Ideal,H,SI1,61.9,55.0,,6.82,6.87,4.24
3240,0.7,Very Good,D,VS1,63.4,59.0,,5.58,5.55,3.53
3241,0.7,Very Good,G,SI1,62.7,55.0,,5.63,5.66,3.54
3242,0.73,Ideal,D,SI1,62.4,53.0,,5.82,5.79,3.62
3243,1.52,Ideal,J,VS1,61.3,55.0,,7.42,7.39,4.54
3244,1.53,Premium,G,VVS2,62.5,60.0,,7.31,7.34,4.58
3245,0.77,Very Good,G,VS2,61.3,60.0,,5.81,5.91,3.59
3246,0.3,Premium,F,VVS1,62.0,59.0,,4.28,4.24,2.64
3247,0.56,Ideal,F,VVS2,62.3,54.0,,5.29,5.34,3.31
3248,0.41,Ideal,F,VVS2,62.1,55.0,,4.77,4.79,2.97
3249,0.4,Ideal,D,SI1,61.3,57.0,,4.74,4.79,2.92
3250,1.5,Premium,E,VS1,62.5,58.0,,7.21,7.28,4.53
3251,0.71,Premium,J,VS2,62.8,61.0,,5.71,5.63,3.56
3252,0.53,Ideal,F,VS2,61.8,55.0,,5.19,5.23,3.22
3253,0.31,Good,E,SI1,63.1,54.0,,4.31,4.34,2.73
3254,1.63,Very Good,I,SI1,62.0,54.0,,7.6,7.67,4.73
3255,2.2,Ideal,H,VS2,61.7,55.0,,8.41,8.38,5.18
3256,0.56,Very Good,E,IF,59.9,60.0,,5.31,5.38,3.2
3257,1.02,Fair,G,SI1,64.5,56.0,,6.3,6.23,4.04
3258,0.91,Ideal,H,SI2,60.3,57.0,,6.31,6.27,3.79
3259,0.74,Ideal,I,VS1,62.0,56.0,,5.79,5.82,3.6
3260,0.31,Very Good,G,VS2,60.9,57.0,,4.37,4.39,2.67
3261,1.0,Very Good,D,SI2,61.6,58.0,,6.37,6.45,3.95
3262,1.23,Ideal,F,VVS2,63.0,55.0,,6.89,6.79,4.31
3263,0.71,Premium,D,SI1,60.9,59.0,,5.72,5.71,3.48
3264,1.01,Very Good,G,VS2,63.5,57.0,,6.36,6.39,4.05
3265,1.2,Ideal,G,VVS1,61.2,56.0,,6.89,6.86,4.21
3266,1.15,Ideal,F,SI2,60.6,58.0,,6.75,6.79,4.1
3267,0.72,Premium,E,SI1,62.1,58.0,,5.72,5.69,3.54
3268,0.92,Premium,H,VS1,61.7,62.0,,6.2,6.12,3.8
3269,1.01,Ideal,F,SI2,62.7,57.0,,6.36,6.39,4.0
3270,1.04,Very Good,D,SI2,58.6,58.0,,6.65,6.72,3.92
3271,0.9,Very Good,H,VS1,62.8,59.0,,6.07,6.15,3.84
3272,0.28,Very Good,F,VS1,61.0,59.0,,4.23,4.29,2.6
3273,0.53,Very Good,H,SI2,61.4,57.0,,5.21,5.25,3.21
3274,0.56,Ideal,F,VS2,62.3,55.0,,5.32,5.28,3.3
3275,0.44,Premium,D,SI1,61.9,59.0,,4.86,4.9,3.02
3276,1.01,Premium,I,SI1,62.8,58.0,,6.4,6.34,4.0
3277,0.3,Premium,G,VS1,62.2,59.0,,4.28,4.31,2.67
3278,1.02,Very Good,F,VVS2,59.9,57.0,,6.54,6.59,3.93
3279,0.71,Good,I,VVS1,63.8,56.0,,5.65,5.7,3.62
3280,0.72,Ideal,D,SI2,61.8,56.0,,5.75,5.78,3.56
3281,1.03,Premium,H,SI1,59.2,60.0,,6.62,6.58,3.91
3282,0.71,Very Good,F,VS1,62.1,53.0,,5.7,5.77,3.56
3283,1.33,Premium,I,SI2,62.4,58.0,,7.04,7.02,4.39
3284,0.52,Ideal,D,VS2,61.8,57.0,,5.2,5.16,3.2
3285,0.55,Ideal,H,VS2,62.5,54.0,,5.24,5.29,3.29
3286,0.36,Premium,G,VS1,59.7,56.0,,4.67,4.64,2.78
3287,0.72,Very Good,F,VVS2,63.6,59.0,,5.65,5.7,3.61
3288,1.08,Ideal,H,SI2,59.3,57.0,,6.74,6.71,3.99
3289,0.58,Very Good,F,VS1,62.4,55.0,,5.33,5.34,3.33
3290,1.3,Very Good,E,VVS2,60.5,58.0,,7.05,7.11,4.28
3291,0.72,Premium,F,SI2,60.5,59.0,,5.83,5.8,3.52
3292,0.57,Ideal,D,SI1,62.4,56.0,,5.29,5.32,3.31
3293,2.01,Premium,I,VS2,62.8,58.0,,8.01,7.94,5.01
3294,2.0,Fair,H,I1,69.8,54.0,,7.6,7.56,5.29
3295,1.17,Premium,G,SI1,62.6,55.0,,6.75,6.7,4.21
3296,0.27,Very Good,E,VVS2,62.0,60.0,,4.15,4.17,2.58
3297,0.91,Good,F,SI1,63.7,58.0,,6.1,6.17,3.91
3298,0.43,Fair,E,VS2,60.5,59.0,,4.92,4.9,2.97
3299,1.03,Very Good,H,SI2,60.9,57.0,,6.5,6.58,3.98
3300,1.51,Very Good,J,SI2,63.2,58.0,,7.28,7.25,4.59
3301,0.38,Ideal,F,VVS1,62.1,55.0,,4.66,4.71,2.91
3302,0.33,Ideal,E,SI1,62.0,54.0,,4.41,4.43,2.74
3303,0.38,Very Good,F,VS1,60.4,60.0,,4.7,4.74,2.85
3304,0.3,Ideal,H,VS2,62.3,57.0,,4.27,4.3,2.67
3305,0.31,Ideal,D,SI1,61.2,57.0,,4.34,4.38,2.67
3306,0.71,Ideal,D,SI2,61.6,55.0,,5.74,5.76,3.54
3307,0.9,Fair,E,SI1,59.2,60.0,,6.17,6.22,3.67
3308,1.89,Very Good,D,SI2,62.7,58.0,,7.75,7.81,4.88
3309,1.11,Premium,E,SI2,62.5,58.0,,6.61,6.63,4.14
3310,1.29,Fair,H,I1,67.7,62.0,,6.69,6.59,4.5
3311,0.71,Premium,E,SI1,61.8,56.0,,5.77,5.72,3.55
3312,0.31,Premium,H,VVS2,62.3,60.0,,4.36,4.31,2.7
3313,1.05,Ideal,G,VS1,62.5,56.0,,6.48,6.54,4.07
3314,0.3,Ideal,I,VS2,60.3,57.0,,4.36,4.39,2.64
3315,0.51,Very Good,E,IF,63.3,58.0,,5.03,5.08,3.2
3316,0.38,Very Good,D,SI2,59.2,61.0,,4.67,4.72,2.78
3317,0.64,Good,D,SI1,57.7,57.0,,5.69,5.75,3.3
3318,1.2,Ideal,H,VS2,62.0,56.0,,6.86,6.81,4.24
3319,2.01,Very Good,I,VS2,62.5,58.0,,7.97,8.05,5.01
3320,1.01,Ideal,D,SI1,61.4,59.0,,6.4,6.44,3.94
3321,1.51,Premium,G,SI2,62.8,56.0,,7.3,7.22,4.56
3322,1.0,Fair,D,SI2,65.0,56.0,,6.27,6.23,4.06
3323,0.39,Good,F,SI1,63.3,54.0,,4.62,4.67,2.94
3324,2.0,Very Good,E,SI2,63.5,59.0,,7.9,7.98,5.04
3325,0.55,Ideal,F,VS1,62.0,55.0,,5.29,5.26,3.27
3326,0.59,Ideal,H,SI1,61.1,57.0,,5.39,5.41,3.3
3327,1.56,Ideal,G,VS2,61.3,56.0,,7.48,7.5,4.59
3328,1.01,Premium,H,VS2,62.5,58.0,,6.41,6.33,3.98
3329,0.3,Ideal,E,VVS1,62.0,58.0,,4.28,4.3,2.66
3330,1.04,Good,J,VS2,57.4,60.0,,6.76,6.72,3.87
3331,0.27,Very Good,F,IF,60.4,58.0,,4.18,4.2,2.53
3332,0.3,Good,J,VVS2,57.4,61.0,,4.41,4.44,2.54
3333,0.31,Premium,G,VVS1,62.2,59.0,,4.3,4.32,2.68
3334,1.77,Very Good,J,SI2,63.4,60.0,,7.65,7.61,4.84
3335,0.3,Ideal,H,SI1,62.6,53.1,,4.27,4.3,2.69
3336,0.7,Good,F,VVS1,59.9,62.0,,5.69,5.74,3.42
3337,1.06,Ideal,I,VS1,61.1,56.0,,6.59,6.61,4.03
3338,0.23,Good,F,VS1,63.2,58.0,,3.86,3.89,2.45
3339,0.42,Ideal,G,VS2,61.6,56.0,,4.83,4.82,2.97
3340,0.3,Premium,D,SI1,62.4,60.0,,4.26,4.23,2.65
3341,0.36,Premium,F,SI1,60.2,58.0,,4.6,4.63,2.78
3342,0.71,Ideal,G,VS2,62.9,56.0,,5.73,5.68,3.59
3343,1.22,Premium,F,VVS1,61.9,58.0,,6.81,6.85,4.23
3344,0.58,Ideal,E,VS1,62.2,55.0,,5.38,5.42,3.36
3345,1.51,Good,F,SI2,63.7,59.0,,7.15,7.26,4.59
3346,0.57,Ideal,E,VS2,61.9,57.0,,5.31,5.29,3.28
3347,1.14,Premium,J,SI2,62.3,56.0,,6.73,6.66,4.17
3348,0.77,Premium,D,VS2,61.2,59.0,,5.91,5.86,3.6
3349,0.47,Premium,G,SI1,62.7,58.0,,4.97,4.99,3.12
3350,0.51,Ideal,D,VS2,61.9,57.0,,5.09,5.15,3.17
3351,0.3,Good,H,SI1,63.4,58.0,,4.26,4.29,2.71
3352,2.24,Ideal,H,SI2,61.4,56.0,,8.38,8.43,5.16
3353,1.05,Very Good,E,I1,62.2,61.0,,6.48,6.51,4.04
3354,1.53,Good,H,I1,62.3,55.6,,7.34,7.38,4.59
3355,1.22,Premium,H,VS2,60.9,58.0,,6.89,6.86,4.19
3356,1.01,Good,G,VS2,64.0,59.0,,6.27,6.33,4.03
3357,0.91,Ideal,I,VS2,61.6,56.0,,6.17,6.25,3.83
3358,0.56,Ideal,D,VS2,61.9,57.0,,5.3,5.26,3.27
3359,1.5,Very Good,D,SI1,60.7,62.0,,7.3,7.33,4.44
3360,0.33,Ideal,G,IF,61.9,55.0,,4.44,4.45,2.75
3361,2.04,Premium,I,SI2,60.3,60.0,,8.26,8.19,4.96
3362,0.4,Premium,G,SI1,59.3,59.0,,4.82,4.8,2.85
3363,0.32,Ideal,F,VS2,61.6,57.0,,4.43,4.4,2.72
3364,0.7,Fair,I,VS2,64.7,60.0,,5.55,5.49,3.57
3365,0.39,Ideal,G,VVS2,61.6,56.6,,4.68,4.71,2.9
3366,2.0,Very Good,H,SI1,63.3,59.0,,8.03,7.96,5.06
3367,0.55,Premium,D,SI1,61.2,58.0,,5.29,5.24,3.22
3368,0.41,Premium,G,SI1,60.3,59.0,,4.79,4.76,2.88
3369,0.3,Ideal,H,VS1,62.1,57.0,,4.27,4.3,2.66
3370,0.32,Ideal,I,VVS1,61.7,55.0,,4.4,4.39,2.71
3371,1.04,Premium,H,VS1,59.7,59.0,,6.64,6.59,3.95
3372,0.34,Ideal,E,VVS2,62.3,57.0,,4.48,4.44,2.78
3373,1.33,Premium,F,SI2,60.7,62.0,,7.12,7.07,4.31
3374,0.41,Ideal,F,VS1,62.0,56.0,,4.81,4.77,2.97
3375,1.23,Very Good,I,SI2,62.6,59.0,,6.78,6.86,4.27
3376,2.3,Ideal,H,SI2,62.6,54.0,,8.42,8.46,5.28
3377,0.7,Very Good,H,VVS2,62.6,57.0,,5.63,5.65,3.53
3378,0.4,Ideal,G,VVS1,61.8,53.0,,4.75,4.77,2.94
3379,0.35,Ideal,J,IF,61.8,53.0,,4.58,4.61,2.84
3380,0.9,Good,H,SI2,63.1,60.0,,6.09,6.14,3.86
3381,1.51,Very Good,H,SI1,58.5,59.0,,7.48,7.6,4.41
3382,1.62,Ideal,H,SI2,61.8,54.0,,7.55,7.6,4.68
3383,0.25,Very Good,D,VVS2,62.1,57.0,,4.02,4.07,2.51
3384,0.25,Premium,E,VVS1,62.9,58.0,,4.03,4.01,2.53
3385,1.41,Ideal,H,VS1,60.7,56.0,,7.31,7.22,1.41
3386,2.01,Very Good,J,VS2,63.2,55.0,,7.97,8.04,5.07
3387,1.03,Fair,G,SI1,66.1,56.0,,6.26,6.2,4.12
3388,1.01,Ideal,G,IF,62.2,61.0,,6.34,6.4,3.96
3389,0.5,Ideal,D,SI2,61.0,57.0,,5.15,5.12,3.13
3390,0.72,Ideal,I,VVS2,62.4,53.0,,5.75,5.78,3.6
3391,0.58,Fair,F,I1,66.3,55.0,,5.18,5.1,3.41
3392,0.53,Premium,D,VVS2,62.7,60.0,,5.19,5.12,3.23
3393,0.34,Ideal,G,IF,61.7,55.0,,4.5,4.48,2.77
3394,0.47,Very Good,E,VS2,62.6,57.0,,4.92,4.95,3.09
3395,0.3,Premium,D,SI1,62.2,58.0,,4.28,4.31,2.67
3396,1.27,Ideal,F,VS2,62.8,56.0,,6.9,6.86,4.32
3397,0.72,Ideal,I,SI1,61.3,56.0,,5.78,5.81,3.55
3398,1.11,Very Good,H,SI1,63.2,58.0,,6.53,6.61,4.15
3399,0.55,Ideal,H,IF,61.7,55.0,,5.27,5.29,3.26
3400,0.31,Ideal,E,VS2,61.5,56.0,,4.34,4.37,2.68
3401,0.52,Ideal,D,VS2,61.9,57.0,,5.14,5.17,3.19
3402,0.63,Very Good,G,VS1,63.1,58.0,,5.42,5.46,3.43
3403,0.77,Ideal,G,VS2,62.1,56.0,,5.84,5.88,3.64
3404,0.7,Premium,I,VS1,62.4,59.0,,5.64,5.55,3.49
3405,0.41,Very Good,J,VS1,61.8,56.0,,4.75,4.79,2.95
3406,1.0,Good,E,SI2,63.7,61.0,,6.27,6.32,4.01
3407,0.3,Ideal,E,VVS2,61.9,59.0,,4.27,4.3,2.65
3408,0.7,Premium,G,VS2,63.0,57.0,,5.67,5.6,3.55
3409,0.72,Ideal,D,VS1,61.6,56.0,,5.8,5.73,3.55
3410,0.33,Ideal,E,VVS1,61.8,57.0,,4.43,4.4,2.73
3411,1.01,Ideal,H,SI1,62.6,55.0,,6.44,6.38,4.01
3412,0.91,Very Good,G,SI1,63.5,58.0,,6.15,6.04,3.87
3413,0.65,Ideal,H,VVS2,61.6,58.0,,5.56,5.6,3.44
3414,0.41,Ideal,F,VS1,61.5,55.0,,4.8,4.83,2.96
3415,0.59,Very Good,F,VVS2,63.5,59.0,,5.28,5.3,3.36
3416,0.79,Ideal,F,VVS1,61.5,55.0,,5.98,5.95,3.67
3417,0.52,Very Good,G,SI2,63.0,55.0,,5.12,5.14,3.23
3418,0.3,Very Good,G,VVS2,63.1,56.0,,4.23,4.2,2.66
3419,0.31,Very Good,H,SI1,62.4,60.0,,4.32,4.34,2.7
3420,1.01,Premium,F,VS2,61.7,58.0,,6.48,6.42,3.98
3421,0.35,Ideal,I,VVS2,62.3,57.0,,4.53,4.49,2.81
3422,1.01,Premium,G,SI1,59.9,56.0,,6.6,6.45,3.91
3423,0.41,Ideal,F,VS2,61.1,56.0,,4.8,4.83,2.94
3424,0.34,Ideal,F,VS2,61.5,55.0,,4.53,4.57,2.8
3425,0.32,Ideal,G,VS1,61.3,55.0,,4.43,4.45,2.72
3426,0.33,Very Good,G,VS1,61.2,57.0,,4.46,4.49,2.73
3427,0.33,Ideal,E,IF,61.9,57.0,,4.45,4.41,2.74
3428,0.3,Ideal,D,VVS1,61.1,57.0,,4.36,4.34,2.66
3429,1.17,Ideal,J,SI1,62.1,57.0,,6.74,6.81,4.21
3430,0.41,Very Good,F,VVS1,58.9,58.0,,4.84,4.87,2.86
3431,0.33,Premium,F,VS2,61.9,57.0,,4.44,4.42,2.74
3432,0.32,Ideal,F,VS1,61.9,55.0,,4.41,4.4,2.73
3433,0.26,Premium,E,VVS1,61.7,59.0,,4.14,4.1,2.54
3434,0.29,Ideal,F,VS2,61.6,56.0,,4.28,4.32,2.65
3435,0.71,Ideal,D,VS2,61.4,56.0,,5.74,5.79,3.54
3436,1.02,Premium,D,VVS2,61.4,58.0,,6.43,6.46,3.96
3437,0.3,Ideal,H,VS1,61.5,57.0,,4.27,4.31,2.64
3438,0.38,Ideal,E,VS1,61.9,56.0,,4.63,4.67,2.88
3439,1.59,Ideal,J,SI1,61.3,57.0,,7.43,7.52,4.58
3440,0.52,Very Good,F,VS2,60.4,56.0,,5.27,5.29,3.19
3441,1.59,Ideal,G,VVS2,62.6,55.0,,7.47,7.44,4.67
3442,0.91,Premium,G,SI1,58.0,59.0,,6.45,6.38,3.72
3443,0.7,Very Good,F,SI1,60.6,58.0,,5.73,5.78,3.49
3444,0.6,Ideal,E,SI1,61.5,56.0,,5.51,5.39,3.35
3445,1.56,Ideal,H,SI2,62.1,58.0,,7.35,7.41,4.58
3446,0.73,Very Good,H,SI1,59.5,58.0,,5.85,5.91,3.5
3447,1.12,Ideal,F,SI1,61.7,56.0,,6.64,6.68,4.11
3448,0.7,Premium,E,VS1,59.6,57.0,,5.91,5.83,3.5
3449,1.06,Ideal,I,SI2,62.8,55.0,,6.51,6.46,4.07
3450,0.3,Very Good,G,VVS2,62.7,56.0,,4.24,4.31,2.68
3451,0.52,Premium,F,VS2,58.5,60.0,,5.29,5.24,3.08
3452,0.31,Ideal,I,VS1,62.8,57.0,,4.32,4.28,2.7
3453,0.52,Ideal,E,VS2,61.7,56.0,,5.13,5.18,3.18
3454,1.0,Very Good,F,VVS1,61.1,57.0,,6.36,6.51,3.93
3455,1.51,Ideal,F,VS2,61.5,57.0,,7.39,7.36,4.54
3456,0.71,Very Good,I,VS2,62.3,58.0,,5.68,5.72,3.55
3457,1.06,Very Good,E,SI1,59.6,57.0,,6.62,6.67,3.96
3458,1.0,Fair,F,VS2,64.9,56.0,,6.26,6.31,4.08
3459,0.35,Ideal,H,VVS1,61.7,56.0,,4.55,4.53,2.8
3460,0.32,Ideal,I,VS2,62.5,55.0,,4.37,4.4,2.74
3461,0.91,Premium,E,SI1,61.9,61.0,,6.14,6.11,3.79
3462,1.2,Very Good,G,VS2,62.0,55.0,,6.8,6.84,4.23
3463,0.4,Ideal,H,VS1,61.8,59.0,,4.74,4.72,2.92
3464,1.05,Ideal,D,VS2,61.7,59.0,,6.5,6.53,4.02
3465,1.52,Premium,D,SI1,60.8,61.0,,7.39,7.26,4.45
3466,1.23,Ideal,E,VVS2,59.9,57.0,,6.95,7.03,4.19
3467,0.38,Ideal,D,VS2,61.8,56.0,,4.65,4.67,2.88
3468,0.55,Very Good,D,SI2,63.3,56.0,,5.22,5.24,3.31
3469,0.52,Very Good,F,VVS2,58.9,60.0,,5.23,5.3,3.1
3470,0.32,Premium,I,IF,61.9,59.0,,4.39,4.37,2.71
3471,1.14,Good,I,VS1,63.3,56.0,,6.6,6.68,4.2
3472,2.01,Ideal,J,SI1,62.1,56.0,,8.08,8.03,5.0
3473,0.34,Ideal,H,VVS1,62.0,54.0,,4.46,4.48,2.77
3474,0.42,Ideal,G,SI1,63.0,55.0,,4.81,4.77,3.02
3475,0.31,Ideal,G,IF,60.2,59.0,,4.37,4.4,2.64
3476,1.51,Premium,I,VS1,62.3,60.0,,7.28,7.32,4.55
3477,2.25,Premium,I,SI2,61.9,59.0,,8.42,8.35,5.19
3478,0.61,Good,G,VS2,61.2,62.8,,5.38,5.42,3.3
3479,0.71,Good,F,SI2,63.6,60.0,,5.64,5.61,3.58
3480,0.91,Premium,H,SI1,62.2,60.0,,6.22,6.16,3.85
